prod_id,title,main_cat,sub_cat,category_id,desc,homepage_rank,is_original,is_active,format_id,photographer_id,year_taken
3094h,Print of Marian Hossa #81 - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3095h,Print of Madhouse on Madison @ United Center - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,Free Return Shipping.  This Old Chicago Stadium print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3096h,Picture of Cristobal Huet #39 - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3097h,Picture of Team Congratulations after Victory - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3099h,Print of Shot & Goal - #88 Patrick Kane - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
4000h,Picture of Action at the Goal Net - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
4001h,Print of Shot and a Goal  # 88 Patrick Kane - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
4002h,Picture of Patrick Sharp # 10 - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
4055IL,Print of Wrigleyville Classic - Illini vs Wildcats - 11x14 photo w/ 14x18 mat,College Football,Big Ten College Stadiums,5,"Free Return Shipping.  This Big Ten College Stadiums print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a photograph of the Wrigleyville Classic college football game between the Illinois Illini and the Northwestern Wildcats.  You also have the choice to include a black plate attatched below the middle photo which reads:  WRIGLEYVILLE CLASSIC ILLINOIS VS. NORTHWESTERN NOV. 20, 2010",0,TRUE,TRUE,1,1,2001
4056IL,Print of Wrigley Field Classic - Northwestern vs Illinois - 11x14 photo w/ 14x18 mat,College Football,Big Ten College Stadiums,5,"Free Return Shipping.  This Big Ten College Stadiums print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a photograph of the Wrigleyville Classic college football game between the Illinois Illini and the Northwestern Wildcats. This image captures the Fighting Illini kicking a field goal with the famous ivy covered outfield walls of Wrigley Field in the background.  You also have the choice to include a black plate attatched below the middle photo which reads:  WRIGLEYVILLE CLASSIC ILLINOIS VS. NORTHWESTERN NOV. 20, 2010",0,TRUE,TRUE,1,1,2001
586wf,Photo of Winter Waves Crashing - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,Free Return Shipping.  This Modern Day Chicago- Thick Black Frame photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
a1,Picture of Vintage Michael Jordan at North Carolina - Winning Shot - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Jordan made this game-winning jump shot in the 1982 NCAA Championship game against Georgetown, which was led by future NBA rival Patrick Ewing. Jordan later described this shot as the major turning point in his basketball career.  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a10,Photograph of Vintage Comiskey Park - Historical Chicago White Sox Black & White Picture - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Historical Comiskey Park was the ballpark in which the Chicago White Sox played from 1910 to 1990. It was built by Charles Comiskey and was the site of four World Series (one of which was played by the Chicago Cubs due to lack of seating at Wrigley Field) and more than 6,000 major league games.  ***Note:  This historic Chicago White Sox photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a11,Photo of Vintage Chicago Stadium Print - Historical Blackhawks Black & White - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Old Chicago Stadium,44,"Free Return Shipping.  This Old Chicago Stadium photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The historical Chicago Stadium was an indoor sports arena and a theater in Chicago, Illinois. The Stadium hosted the Chicago Blackhawks of the NHL from 1929-1994 and the Chicago Bulls of the NBA from 1967-1994.  ***Note:  This historic Chicago Blackhawks photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a12,Photograph of Bricklayers at Wrigley Field Outfield Wall - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  A truly classic image of how Wrigley Field was built one brick at a time.  The picture speaks for itself.,0,TRUE,TRUE,1,1,2001
a2,Photograph of Bobby Hull Bloody Face - Vintage Chicago Blackhwaks - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Hull originally wore numbers 16 and 7 as a Blackhawk but would later switch to his famous number 9, a tribute to his childhood idol Gordie Howe. By his third season, he led the league in goal- and point-scoring.   He went on to lead the Chicago Black Hawks to the Stanley Cup in 1961  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a3,Print of Bobby Hull  - Vintage Chicago Blackhwaks - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Hull originally wore numbers 16 and 7 as a Blackhawk but would later switch to his famous number 9, a tribute to his childhood idol Gordie Howe. By his third season, he led the league in goal- and point-scoring.   He went on to lead the Chicago Black Hawks to the Stanley Cup in 1961  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a4,Print of Willie Mays & Ernie Banks - Vintage Wrigley Field - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a classic shot of two great baseball Hall of Famers, Ernie Banks and WIllie Mays.  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a5,Photo of Vintage Wrigley Field '35 World Series - Historical Chicago Cubs Photo - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The historic Wrigley Field photograph features the 1935 World Series between the Detroit Tigers and the Chicago Cubs.  The Tigers ended up winning in six games for their first championship in five Series appearances.  It is fascinating to see the traffic jam of street cars, model T cars, and Cubs fans.  What happened to the days when patrons dressed in suits and top hats while women were in dresses?  As Bob Dylan once sang, 'The times they are a-changin''.  Also check out a fun before & after picture of Wrigley Field.  ***Note: This is not an original photograph taken by Bob Horsch.",0,TRUE,TRUE,1,1,2001
a6,Photograph of Vintage Chicago Bears Black & White - Dick Butkus Defense - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage Chicago Bears photo features Dick Butkus.  He is a former American football player, widely regarded as the greatest linebacker of his generation and one of the best football players of all time. Butkus starred as a football player for the University of Illinois and the Chicago Bears. He became a member of the Pro Football Hall of Fame in 1979.  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a7,Photograph of Vintage Chicago Bears - George Halas & Vince Lombardi - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a rare vintage Chicago Bears photo taken of George Halas and Vince Lombardi standing on the side lines together.  Both were two of the most influential coaches in the game of football.  ***Note:  This photograph is not an original photograph taken by Bob Horsch,0,TRUE,TRUE,1,1,2001
a8,Photo of Vintage Soldier Field - Black & White Historical Chicago Bears - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage photograph captures an amazing view of Soldier Field and the old city skyline a few weeks after construction was complete.  In its earliest configuration Soldier Field was capable of seating nearly 74,000 spectators, and was in the shape of a U.  Additional seating could be added along the interior field, upper promenades and on the large, open field and terrace beyond the north endzone, bringing the seating capacity to over 100,000.  ***Note:  This historical Soldier Field photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
a9,Photograph of Vintage Chicago Blackhawks - Historic Chicago Stadium - 11x14 photo w/ 14x18 mat,Chicago Vintage,Vintage Chicago Sports,58,"Free Return Shipping.  This Vintage Chicago Sports photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage Chicago Blackhawks photograph features the Chicago Stadium.  It was an indoor sports arena and a theater in Chicago, Illinois. The Stadium hosted the Chicago Blackhawks of the NHL from 1929-1994 and the Chicago Bulls of the NBA from 1967-1994.  ***Note:  This photograph is not an original photograph taken by Bob Horsch",0,TRUE,TRUE,1,1,2001
bw06,Photograph of Black and White Wrigley Field -  Inside View of Ballpark - 11x14 photo w/ 14x18 mat,Chicago Cubs,Black & White Wrigley Field,11,"Free Return Shipping.  This Black & White Wrigley Field photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great black and white photograph of Wrigley Field taken from inside the ballpark in the upper decks.  The photo really gives the stadium a vintage, classic look.  Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.   This photo would make a great collector's piece for any die hard Cubs fan.",0,TRUE,TRUE,1,1,2001
bw100,Photograph of Black & White Navy Pier & Cruise Ships - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a nice black & white view of Navy Pier that captures the popular attraction from a nice angle including all the cruise ships line up for departure onto Lake Michigan.,0,TRUE,TRUE,1,1,2001
bw101,Print of Chicago Art - Black and White Skyline - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw102,Photo of Chicago Aerial of Skyline - Black and White - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw103,Print of Trump Tower Chicago - Black & White - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw103wf,Picture of Trump Tower - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,Free Return Shipping.  This Modern Day Chicago- Thick Black Frame picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw104,Picture of Shedd Aquarium - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw105,Photograph of Comiskey Park Black & White - 11x14 photo w/ 14x18 mat,Chicago White Sox,Comiskey Park,33,Free Return Shipping.  This Comiskey Park photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw106,Photo of Water Tower with Horse & Carriage - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw107,Print of Tiffany Dome - Chicago Cultural Center - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  View this framed photo in a bedroom This stunning photograph captures the elegance of the Tiffany Dome which was built in 1907. It is both the first dome to be built in favrile iridescent glass and is the largest glass mosaic of it's kind containing over 1.6 million pieces!,0,TRUE,TRUE,1,1,2001
bw108,Photograph of Statues At the Museum of Science and Industry - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw109,Picture of Chicago Theatre - Bob Dylan - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Bob Dylan performing at the famous Chicago Theatre in October of 2007.,0,TRUE,TRUE,1,1,2001
bw11,Print of The El Train - CTA Brown Line - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white photo of the features the CTA Orange line returning from Midway Airport. The train is headed north approaching 'The Loop' conjunction before it heads west to the Library/State stop.,0,TRUE,TRUE,1,1,2001
bw110,Print of Buckingham Fountain Night View - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw110wf,Print of Buckingham At  Night - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,Free Return Shipping.  This Modern Day Chicago- Thick Black Frame print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw111,Photo of Chicago Lakefront & Skyline - Black and White - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw112,Photograph of The Bean - Millenium Park - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw112wf,Photograph of The Bean - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,Free Return Shipping.  This Modern Day Chicago- Thick Black Frame photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw113,Picture of Navy Pier Ferris Wheel - Black and White - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw114,Photograph of Wide Angle of La Salle Street and CBOT - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Chicago Board Of Trade,23,Free Return Shipping.  This Chicago Board Of Trade photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw115,Print of Chicago Federal Reserve Building - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw116,Photo of Continental Bank - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw117,Picture of Yankees Hall of Fame Banners - 11x14 photo w/ 14x18 mat,MLB Baseball,Yankee Stadium,63,Free Return Shipping.  This Yankee Stadium picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw118,Print of New Yankee Stadium - Black & White - 11x14 photo w/ 14x18 mat,MLB Baseball,Yankee Stadium,63,Free Return Shipping.  This Yankee Stadium print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is the new yankee stadium,0,TRUE,TRUE,1,1,2001
bw119,Photograph of Black & White of Yankee Stadium - 11x14 photo w/ 14x18 mat,MLB Baseball,Yankee Stadium,63,Free Return Shipping.  This Yankee Stadium photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw12,Photograph of CTA Train -  The L Train Chicago - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,"Free Return Shipping.  This Black & White Chicago - Horizontal photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white photograph features the CTA brown line headed north to the Adams/Wabash stop.    Although the photo may appear vintage, it was actually taken only about 2 years ago.",0,TRUE,TRUE,1,1,2001
bw120,Photograph of North Avenue Pier Fall Day - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw120wf,Photo of Rough Waters - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,"Free Return Shipping.  This Modern Day Chicago- Thick Black Frame photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white picture of Chicago is framed in a wide black metal  frame  with a single white matte.  The contemporary style is perfect for   someone looking to compliment their modern day home, office or   apartment.",0,TRUE,TRUE,1,1,2001
bw121,Picture of Black & White Buckingham Fountain - Daytime - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Buckingham Fountain,16,Free Return Shipping.  This Buckingham Fountain picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw121wf,Picture of Daytime - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,Free Return Shipping.  This Modern Day Chicago- Thick Black Frame picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw122,Picture of Rough Waters on the Pier - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw123,Photo of Waves Crashing - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw124,Print of Chicago Lakefront Bike Path on Lake Shore Drive - Chicago Cycling - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,"Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This Chicago black and white photograph captures part of the xx mile long lakefront bike path adjacent to Lake Shore Drive.  Cyclists, runners, walkers, roller blades and many more are found on the path during all seasons.",0,TRUE,TRUE,1,1,2001
bw125,Photograph of The Bean Light Show - Black & White - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Millennium Park,40,"Free Return Shipping.  This Millennium Park photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Using Anish Kapoor's cityscape-reflecting,  110-ton Cloud Gate sculpture 'The Bean' as a centerpiece, the  married couple has devised a high-tech light show - dubbed 'Luminous Field'  - on the surrounding plaza.  This photograph was taken in black and white to give it a timeless feel.",0,TRUE,TRUE,1,1,2001
bw126,Photo of Chicago Fall Season - Leafless Trees - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
bw127,Photograph of Beach Boys at Chicago Theatre - 50th Anniversary Tour - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Chicago Theatre,31,Free Return Shipping.  This Chicago Theatre photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Beach Boys played at the Chicago Theatre on May 21st of 2012 during their 50th Anniversary Tour.,0,TRUE,TRUE,1,1,2001
bw128,Print of Buckingham Fountain 2012 - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Buckingham Fountain,16,Free Return Shipping.  This Buckingham Fountain print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a black and white photograph of the Buckingham fountain water display during the summer of 2012.,0,TRUE,TRUE,1,1,2001
bw129,Photo of Wrigley Field Ballpark - Black & White  - 11x14 photo w/ 14x18 mat,Chicago Cubs,Black & White Wrigley Field,11,"Free Return Shipping.  This Black & White Wrigley Field photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great 2012 black and white photograph of Wrigley Field which gives the stadium a vintage, classic look.  This photo would make a great collector's piece for any die hard Cubs fan.  Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.",0,TRUE,TRUE,1,1,2001
bw12wf,Print of The El - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,"Free Return Shipping.  This Modern Day Chicago- Thick Black Frame print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white picture of Chicago is framed in a wide black metal  frame  with a single white matte.  The contemporary style is perfect for   someone looking to compliment their modern day home, office or   apartment.",0,TRUE,TRUE,1,1,2001
bw130,Picture of Hurricane Sandy Effect - Chicago Lakefront High Waves - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,"Free Return Shipping.  This Black & White Chicago - Horizontal picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  During the week of Hurricane Sandy which affected the East Coast, we still felt the weather changes here in Chicago as well.  The waves were coming in high this day and I was able to capture this image of the waves crashing upwards of 20 feet!",0,TRUE,TRUE,1,1,2001
bw131,Photograph of Chicago Weather Effects of Hurricane Sandy - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,"Free Return Shipping.  This Black & White Chicago - Vertical photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  During the week of Hurricane Sandy which affected the East Coast, we  still felt the weather changes here in Chicago as well.  The waves were  coming in high this day and I was able to capture this image of the  waves crashing upwards of 20 feet!",0,TRUE,TRUE,1,1,2001
bw132,Print of Adventurous Skier On The Chicago Lakefront - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Horizontal,7,Free Return Shipping.  This Black & White Chicago - Horizontal print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is something you rarely see.  One adventurous skier took to the slopes this one afternoon on the Chicago lakefront!,0,TRUE,TRUE,1,1,2001
bw16,Photograph of Buckingham Fountain Water Display - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,Free Return Shipping.  This Black & White Chicago - Vertical photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white photograph highlights the Buckingham fountain located in the heart of Grant Park.  Water from the center jet actually shoots up to 150 feet in the air.��_��__��_��___��_��__��_��____  The display runs for 20 minutes every hour on the hour.,0,TRUE,TRUE,1,1,2001
bw16wf,Photograph of Buckingham Fountain Display - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,"Free Return Shipping.  This Modern Day Chicago- Thick Black Frame photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white picture of Chicago is framed in a wide black metal  frame  with a single white matte.  The contemporary style is perfect for   someone looking to compliment their modern day home, office or   apartment.",0,TRUE,TRUE,1,1,2001
bw17,Picture of Chicago Water Tower & Holiday Lights - B&W - 11x14 photo w/ 14x18 mat,Chicago Black & White,Black & White Chicago - Vertical,8,"Free Return Shipping.  This Black & White Chicago - Vertical picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great black and white photograph of the historic landmark building, the Water Tower.   The water tower was the only public building in the burned zone to survive the Great Chicago Fire of 1871. Currently it is the only surviving structure still standing.",0,TRUE,TRUE,1,1,2001
bw17wf,Photo of Chicago Holiday Lights - 11x14 photo w/ 14x18 mat,Chicago Black & White,Modern Day Chicago - Thick Black Frame,41,"Free Return Shipping.  This Modern Day Chicago- Thick Black Frame photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This black and white picture of Chicago is framed in a wide black metal  frame  with a single white matte.  The contemporary style is perfect for   someone looking to compliment their modern day home, office or   apartment.",0,TRUE,TRUE,1,1,2001
